Country,Tariff_Year,HS_Family,Average_Tariff,Free_Trade_Agreement_with_US,European_Union
Thailand,2019,14,1.80,No,No
Thailand,2019,15,91.64,No,No
Thailand,2019,16,23.97,No,No
Thailand,2019,17,41.09,No,No
Thailand,2019,18,5.09,No,No
Thailand,2019,19,24.36,No,No
Thailand,2019,20,,No,No
Thailand,2019,22,56.80,No,No
Thailand,2019,24,63.60,No,No
Thailand,2019,30,7.36,No,No
Thailand,2019,40,7.50,No,No
Thailand,2019,47,0.00,No,No
Thailand,2019,72,3.32,No,No
Thailand,2019,73,9.85,No,No
Thailand,2019,87,34.66,No,No
Thailand,2019,94,18.33,No,No
Thailand,2019,95,9.79,No,No
Thailand,2018,02,35.20,No,No
Thailand,2018,07,34.57,No,No
Thailand,2018,08,60.00,No,No
Thailand,2018,09,24.27,No,No
Thailand,2018,10,0.00,No,No
Thailand,2018,11,18.75,No,No
Thailand,2018,14,1.80,No,No
Thailand,2018,15,13.33,No,No
Thailand,2018,16,24.00,No,No
Thailand,2018,17,22.58,No,No
Thailand,2018,18,5.09,No,No
Thailand,2018,19,24.29,No,No
Thailand,2018,20,,No,No
Thailand,2018,22,54.69,No,No
Thailand,2018,24,55.20,No,No
Thailand,2018,30,6.26,No,No
Thailand,2018,40,7.10,No,No
Thailand,2018,47,0.00,No,No
Thailand,2018,72,3.01,No,No
Thailand,2018,73,9.82,No,No
Thailand,2018,87,33.67,No,No
Thailand,2018,94,18.33,No,No
Thailand,2018,95,9.83,No,No
Thailand,2017,02,35.27,No,No
Thailand,2017,07,34.60,No,No
Thailand,2017,08,60.00,No,No
Thailand,2017,09,26.77,No,No
Thailand,2017,10,0.00,No,No
Thailand,2017,11,18.75,No,No
Thailand,2017,14,1.80,No,No
Thailand,2017,15,13.33,No,No
Thailand,2017,16,24.00,No,No
Thailand,2017,17,22.58,No,No
Thailand,2017,18,5.09,No,No
Thailand,2017,19,24.36,No,No
Thailand,2017,20,,No,No
Thailand,2017,22,54.69,No,No
Thailand,2017,24,56.70,No,No
Thailand,2017,30,7.36,No,No
Thailand,2017,40,7.50,No,No
Thailand,2017,47,0.00,No,No
Thailand,2017,72,3.32,No,No
Thailand,2017,73,9.85,No,No
Thailand,2017,87,34.66,No,No
Thailand,2017,94,18.33,No,No
Thailand,2017,95,9.83,No,No
Thailand,2016,02,35.27,No,No
Thailand,2016,07,40.67,No,No
Thailand,2016,08,53.75,No,No
Thailand,2016,09,42.40,No,No
Thailand,2016,10,27.42,No,No
Thailand,2016,11,18.75,No,No
Thailand,2016,14,1.80,No,No
Thailand,2016,15,62.55,No,No
Thailand,2016,16,23.97,No,No
Thailand,2016,17,41.09,No,No
Thailand,2016,18,5.09,No,No
Thailand,2016,19,24.34,No,No
Thailand,2016,20,,No,No
Thailand,2016,22,54.78,No,No
Thailand,2016,24,63.60,No,No
Thailand,2016,30,8.12,No,No
Thailand,2016,40,7.72,No,No
Thailand,2016,47,0.00,No,No
Thailand,2016,72,3.32,No,No
Thailand,2016,73,9.85,No,No
Thailand,2016,87,32.22,No,No
Thailand,2016,94,18.21,No,No
Thailand,2016,95,10.06,No,No
Thailand,2015,02,35.35,No,No
Thailand,2015,07,42.15,No,No
Thailand,2015,08,53.75,No,No
Thailand,2015,09,46.58,No,No
Thailand,2015,10,26.07,No,No
Thailand,2015,11,22.50,No,No
Thailand,2015,14,12.23,No,No
Thailand,2015,15,62.55,No,No
Thailand,2015,16,23.97,No,No
Thailand,2015,17,42.62,No,No
Thailand,2015,18,8.64,No,No
Thailand,2015,19,26.29,No,No
Thailand,2015,20,,No,No
Thailand,2015,22,54.78,No,No
Thailand,2015,24,63.60,No,No
Thailand,2015,30,8.22,No,No
Thailand,2015,40,8.30,No,No
Thailand,2015,47,0.00,No,No
Thailand,2015,72,3.32,No,No
Thailand,2015,73,9.85,No,No
Thailand,2015,87,32.22,No,No
Thailand,2015,94,18.21,No,No
Thailand,2015,95,13.92,No,No
Thailand,2014,02,35.35,No,No
Thailand,2014,07,42.15,No,No
Thailand,2014,08,53.75,No,No
Thailand,2014,09,46.58,No,No
Thailand,2014,10,27.46,No,No
Thailand,2014,11,29.25,No,No
Thailand,2014,14,12.23,No,No
Thailand,2014,15,70.41,No,No
Thailand,2014,16,23.97,No,No
Thailand,2014,17,42.62,No,No
Thailand,2014,18,8.64,No,No
Thailand,2014,19,26.29,No,No
Thailand,2014,20,,No,No
Thailand,2014,22,54.54,No,No
Thailand,2014,24,63.60,No,No
Thailand,2014,30,8.29,No,No
Thailand,2014,40,8.30,No,No
Thailand,2014,47,0.00,No,No
Thailand,2014,72,3.32,No,No
Thailand,2014,73,10.35,No,No
Thailand,2014,87,32.22,No,No
Thailand,2014,94,18.25,No,No
Thailand,2014,95,13.81,No,No
Thailand,2013,02,35.35,No,No
Thailand,2013,07,42.15,No,No
Thailand,2013,08,53.75,No,No
Thailand,2013,09,46.58,No,No
Thailand,2013,10,27.46,No,No
Thailand,2013,11,29.25,No,No
Thailand,2013,14,12.23,No,No
Thailand,2013,15,70.41,No,No
Thailand,2013,16,23.97,No,No
Thailand,2013,17,42.62,No,No
Thailand,2013,18,8.64,No,No
Thailand,2013,19,26.29,No,No
Thailand,2013,20,,No,No
Thailand,2013,22,54.54,No,No
Thailand,2013,24,63.60,No,No
Thailand,2013,30,8.29,No,No
Thailand,2013,40,8.30,No,No
Thailand,2013,47,0.00,No,No
Thailand,2013,72,3.32,No,No
Thailand,2013,73,10.35,No,No
Thailand,2013,87,32.22,No,No
Thailand,2013,94,18.25,No,No
Thailand,2013,95,13.81,No,No
Thailand,2012,02,35.35,No,No
Thailand,2012,07,42.15,No,No
Thailand,2012,08,53.75,No,No
Thailand,2012,09,46.58,No,No
Thailand,2012,10,27.46,No,No
Thailand,2012,11,29.25,No,No
Thailand,2012,14,12.23,No,No
Thailand,2012,15,70.41,No,No
Thailand,2012,16,23.97,No,No
Thailand,2012,17,42.62,No,No
Thailand,2012,18,8.64,No,No
Thailand,2012,19,26.29,No,No
Thailand,2012,20,,No,No
Thailand,2012,22,54.54,No,No
Thailand,2012,24,63.60,No,No
Thailand,2012,30,8.29,No,No
Thailand,2012,40,8.30,No,No
Thailand,2012,47,0.00,No,No
Thailand,2012,72,3.32,No,No
Thailand,2012,73,10.35,No,No
Thailand,2012,87,32.22,No,No
Thailand,2012,94,18.25,No,No
Thailand,2012,95,13.81,No,No
Thailand,2011,02,35.56,No,No
Thailand,2011,07,34.88,No,No
Thailand,2011,08,23.33,No,No
Thailand,2011,09,29.72,No,No
Thailand,2011,10,0.00,No,No
Thailand,2011,11,30.00,No,No
Thailand,2011,14,11.90,No,No
Thailand,2011,15,20.00,No,No
Thailand,2011,16,27.06,No,No
Thailand,2011,17,24.97,No,No
Thailand,2011,18,12.64,No,No
Thailand,2011,19,26.35,No,No
Thailand,2011,20,,No,No
Thailand,2011,22,54.11,No,No
Thailand,2011,24,52.78,No,No
Thailand,2011,30,7.92,No,No
Thailand,2011,40,7.98,No,No
Thailand,2011,47,0.00,No,No
Thailand,2011,72,3.01,No,No
Thailand,2011,73,10.36,No,No
Thailand,2011,87,31.70,No,No
Thailand,2011,94,18.21,No,No
Thailand,2011,95,13.81,No,No
Thailand,2010,02,35.56,No,No
Thailand,2010,07,36.34,No,No
Thailand,2010,08,54.00,No,No
Thailand,2010,09,29.94,No,No
Thailand,2010,10,0.00,No,No
Thailand,2010,11,30.00,No,No
Thailand,2010,14,11.90,No,No
Thailand,2010,15,22.33,No,No
Thailand,2010,16,27.06,No,No
Thailand,2010,17,24.97,No,No
Thailand,2010,18,12.64,No,No
Thailand,2010,19,26.35,No,No
Thailand,2010,20,,No,No
Thailand,2010,22,54.05,No,No
Thailand,2010,24,54.44,No,No
Thailand,2010,30,7.90,No,No
Thailand,2010,40,7.98,No,No
Thailand,2010,47,0.00,No,No
Thailand,2010,72,3.02,No,No
Thailand,2010,73,10.36,No,No
Thailand,2010,87,31.70,No,No
Thailand,2010,94,18.21,No,No
Thailand,2010,95,13.81,No,No
Saudi Arabia,2020,02,9.32,No,No
Saudi Arabia,2020,07,2.75,No,No
Saudi Arabia,2020,08,3.06,No,No
Saudi Arabia,2020,09,3.43,No,No
Saudi Arabia,2020,10,3.80,No,No
Saudi Arabia,2020,11,5.63,No,No
Saudi Arabia,2020,14,5.00,No,No
Saudi Arabia,2020,15,5.74,No,No
Saudi Arabia,2020,16,5.11,No,No
Saudi Arabia,2020,17,4.01,No,No
Saudi Arabia,2020,18,7.89,No,No
Saudi Arabia,2020,19,7.27,No,No
Saudi Arabia,2020,20,5.06,No,No
Saudi Arabia,2020,22,5.54,No,No
Saudi Arabia,2020,24,100.00,No,No
Saudi Arabia,2020,30,0.00,No,No
Saudi Arabia,2020,40,5.33,No,No
Saudi Arabia,2020,47,5.00,No,No
Saudi Arabia,2020,72,5.27,No,No
Saudi Arabia,2020,73,5.00,No,No
Saudi Arabia,2020,87,5.62,No,No
Saudi Arabia,2020,94,10.16,No,No
Saudi Arabia,2020,95,5.06,No,No
Saudi Arabia,2019,02,5.23,No,No
Saudi Arabia,2019,07,2.54,No,No
Saudi Arabia,2019,08,3.18,No,No
Saudi Arabia,2019,09,3.33,No,No
Saudi Arabia,2019,10,5.31,No,No
Saudi Arabia,2019,11,5.43,No,No
Saudi Arabia,2019,14,5.00,No,No
Saudi Arabia,2019,15,5.00,No,No
Saudi Arabia,2019,16,5.00,No,No
Saudi Arabia,2019,17,4.20,No,No
Saudi Arabia,2019,18,7.77,No,No
Saudi Arabia,2019,19,5.46,No,No
Saudi Arabia,2019,20,5.00,No,No
Saudi Arabia,2019,22,4.75,No,No
Saudi Arabia,2019,24,100.00,No,No
Saudi Arabia,2019,30,0.00,No,No
Saudi Arabia,2019,40,5.31,No,No
Saudi Arabia,2019,47,5.00,No,No
Saudi Arabia,2019,72,5.00,No,No
Saudi Arabia,2019,73,5.00,No,No
Saudi Arabia,2019,87,5.73,No,No
Saudi Arabia,2019,94,10.63,No,No
Saudi Arabia,2019,95,5.11,No,No
Saudi Arabia,2018,02,5.23,No,No
Saudi Arabia,2018,07,2.54,No,No
Saudi Arabia,2018,08,3.18,No,No
Saudi Arabia,2018,09,3.33,No,No
Saudi Arabia,2018,10,5.31,No,No
Saudi Arabia,2018,11,5.43,No,No
Saudi Arabia,2018,14,5.00,No,No
Saudi Arabia,2018,15,5.00,No,No
Saudi Arabia,2018,16,5.00,No,No
Saudi Arabia,2018,17,4.20,No,No
Saudi Arabia,2018,18,7.77,No,No
Saudi Arabia,2018,19,5.46,No,No
Saudi Arabia,2018,20,5.00,No,No
Saudi Arabia,2018,22,4.75,No,No
Saudi Arabia,2018,24,100.00,No,No
Saudi Arabia,2018,30,0.00,No,No
Saudi Arabia,2018,40,5.31,No,No
Saudi Arabia,2018,47,5.00,No,No
Saudi Arabia,2018,72,5.00,No,No
Saudi Arabia,2018,73,5.00,No,No
Saudi Arabia,2018,87,5.73,No,No
Saudi Arabia,2018,94,10.63,No,No
Saudi Arabia,2018,95,5.11,No,No
Saudi Arabia,2017,02,9.75,No,No
Saudi Arabia,2017,07,2.75,No,No
Saudi Arabia,2017,08,3.09,No,No
Saudi Arabia,2017,09,3.51,No,No
Saudi Arabia,2017,10,4.78,No,No
Saudi Arabia,2017,11,5.49,No,No
Saudi Arabia,2017,14,5.00,No,No
Saudi Arabia,2017,15,5.89,No,No
Saudi Arabia,2017,16,5.21,No,No
Saudi Arabia,2017,17,4.03,No,No
Saudi Arabia,2017,18,7.77,No,No
Saudi Arabia,2017,19,7.41,No,No
Saudi Arabia,2017,20,6.21,No,No
Saudi Arabia,2017,22,5.72,No,No
Saudi Arabia,2017,24,100.00,No,No
Saudi Arabia,2017,30,0.00,No,No
Saudi Arabia,2017,40,5.33,No,No
Saudi Arabia,2017,47,5.00,No,No
Saudi Arabia,2017,72,5.00,No,No
Saudi Arabia,2017,73,5.00,No,No
Saudi Arabia,2017,87,5.64,No,No
Saudi Arabia,2017,94,10.24,No,No
Saudi Arabia,2017,95,5.11,No,No
Saudi Arabia,2016,02,5.23,No,No
Saudi Arabia,2016,07,2.54,No,No
Saudi Arabia,2016,08,3.18,No,No
Saudi Arabia,2016,09,3.33,No,No
Saudi Arabia,2016,10,5.31,No,No
Saudi Arabia,2016,11,5.43,No,No
Saudi Arabia,2016,14,5.00,No,No
Saudi Arabia,2016,15,5.00,No,No
Saudi Arabia,2016,16,5.00,No,No
Saudi Arabia,2016,17,4.20,No,No
Saudi Arabia,2016,18,7.77,No,No
Saudi Arabia,2016,19,5.46,No,No
Saudi Arabia,2016,20,5.00,No,No
Saudi Arabia,2016,22,4.75,No,No
Saudi Arabia,2016,24,100.00,No,No
Saudi Arabia,2016,30,0.00,No,No
Saudi Arabia,2016,40,5.31,No,No
Saudi Arabia,2016,47,5.00,No,No
Saudi Arabia,2016,72,5.00,No,No
Saudi Arabia,2016,73,5.00,No,No
Saudi Arabia,2016,87,5.73,No,No
Saudi Arabia,2016,94,10.63,No,No
Saudi Arabia,2016,95,5.11,No,No
Saudi Arabia,2015,02,5.21,No,No
Saudi Arabia,2015,07,2.65,No,No
Saudi Arabia,2015,08,3.11,No,No
Saudi Arabia,2015,09,3.51,No,No
Saudi Arabia,2015,10,0.77,No,No
Saudi Arabia,2015,11,3.70,No,No
Saudi Arabia,2015,14,5.00,No,No
Saudi Arabia,2015,15,5.00,No,No
Saudi Arabia,2015,16,5.00,No,No
Saudi Arabia,2015,17,3.96,No,No
Saudi Arabia,2015,18,7.77,No,No
Saudi Arabia,2015,19,5.46,No,No
Saudi Arabia,2015,20,5.00,No,No
Saudi Arabia,2015,22,4.75,No,No
Saudi Arabia,2015,24,100.00,No,No
Saudi Arabia,2015,30,0.00,No,No
Saudi Arabia,2015,40,5.31,No,No
Saudi Arabia,2015,47,5.00,No,No
Saudi Arabia,2015,72,5.00,No,No
Saudi Arabia,2015,73,5.00,No,No
Saudi Arabia,2015,87,5.75,No,No
Saudi Arabia,2015,94,10.78,No,No
Saudi Arabia,2015,95,5.11,No,No
Saudi Arabia,2014,02,5.11,No,No
Saudi Arabia,2014,07,2.65,No,No
Saudi Arabia,2014,08,3.11,No,No
Saudi Arabia,2014,09,3.51,No,No
Saudi Arabia,2014,10,0.77,No,No
Saudi Arabia,2014,11,3.70,No,No
Saudi Arabia,2014,14,5.00,No,No
Saudi Arabia,2014,15,5.00,No,No
Saudi Arabia,2014,16,5.00,No,No
Saudi Arabia,2014,17,3.96,No,No
Saudi Arabia,2014,18,7.77,No,No
Saudi Arabia,2014,19,5.46,No,No
Saudi Arabia,2014,20,5.00,No,No
Saudi Arabia,2014,22,4.75,No,No
Saudi Arabia,2014,24,100.00,No,No
Saudi Arabia,2014,30,0.00,No,No
Saudi Arabia,2014,40,5.31,No,No
Saudi Arabia,2014,47,5.00,No,No
Saudi Arabia,2014,72,5.00,No,No
Saudi Arabia,2014,73,5.00,No,No
Saudi Arabia,2014,87,5.74,No,No
Saudi Arabia,2014,94,10.63,No,No
Saudi Arabia,2014,95,5.11,No,No
Saudi Arabia,2013,02,4.10,No,No
Saudi Arabia,2013,07,2.65,No,No
Saudi Arabia,2013,08,2.50,No,No
Saudi Arabia,2013,09,3.51,No,No
Saudi Arabia,2013,10,0.77,No,No
Saudi Arabia,2013,11,3.70,No,No
Saudi Arabia,2013,14,5.00,No,No
Saudi Arabia,2013,15,5.00,No,No
Saudi Arabia,2013,16,5.00,No,No
Saudi Arabia,2013,17,3.53,No,No
Saudi Arabia,2013,18,5.00,No,No
Saudi Arabia,2013,19,4.74,No,No
Saudi Arabia,2013,20,5.00,No,No
Saudi Arabia,2013,22,4.69,No,No
Saudi Arabia,2013,24,,No,No
Saudi Arabia,2013,30,0.00,No,No
Saudi Arabia,2013,40,5.00,No,No
Saudi Arabia,2013,47,5.00,No,No
Saudi Arabia,2013,72,5.00,No,No
Saudi Arabia,2013,73,5.00,No,No
Saudi Arabia,2013,87,4.80,No,No
Saudi Arabia,2013,94,5.00,No,No
Saudi Arabia,2013,95,5.00,No,No
Saudi Arabia,2012,02,5.21,No,No
Saudi Arabia,2012,07,2.65,No,No
Saudi Arabia,2012,08,3.11,No,No
Saudi Arabia,2012,09,3.38,No,No
Saudi Arabia,2012,10,0.77,No,No
Saudi Arabia,2012,11,3.70,No,No
Saudi Arabia,2012,14,5.00,No,No
Saudi Arabia,2012,15,5.00,No,No
Saudi Arabia,2012,16,5.00,No,No
Saudi Arabia,2012,17,3.96,No,No
Saudi Arabia,2012,18,7.77,No,No
Saudi Arabia,2012,19,5.46,No,No
Saudi Arabia,2012,20,5.00,No,No
Saudi Arabia,2012,22,4.75,No,No
Saudi Arabia,2012,24,100.00,No,No
Saudi Arabia,2012,30,0.00,No,No
Saudi Arabia,2012,40,5.31,No,No
Saudi Arabia,2012,47,5.00,No,No
Saudi Arabia,2012,72,5.00,No,No
Saudi Arabia,2012,73,5.00,No,No
Saudi Arabia,2012,87,5.75,No,No
Saudi Arabia,2012,94,10.63,No,No
Saudi Arabia,2012,95,5.11,No,No
Saudi Arabia,2011,02,5.23,No,No
Saudi Arabia,2011,07,2.54,No,No
Saudi Arabia,2011,08,3.18,No,No
Saudi Arabia,2011,09,3.33,No,No
Saudi Arabia,2011,10,0.63,No,No
Saudi Arabia,2011,11,3.57,No,No
Saudi Arabia,2011,14,5.00,No,No
Saudi Arabia,2011,15,5.00,No,No
Saudi Arabia,2011,16,5.00,No,No
Saudi Arabia,2011,17,4.20,No,No
Saudi Arabia,2011,18,7.77,No,No
Saudi Arabia,2011,19,5.46,No,No
Saudi Arabia,2011,20,5.00,No,No
Saudi Arabia,2011,22,4.75,No,No
Saudi Arabia,2011,24,100.00,No,No
Saudi Arabia,2011,30,0.00,No,No
Saudi Arabia,2011,40,5.31,No,No
Saudi Arabia,2011,47,5.00,No,No
Saudi Arabia,2011,72,5.00,No,No
Saudi Arabia,2011,73,5.00,No,No
Saudi Arabia,2011,87,5.73,No,No
Saudi Arabia,2011,94,9.80,No,No
Saudi Arabia,2011,95,5.11,No,No
Saudi Arabia,2010,02,5.23,No,No
Saudi Arabia,2010,07,2.54,No,No
Saudi Arabia,2010,08,3.18,No,No
Saudi Arabia,2010,09,3.33,No,No
Saudi Arabia,2010,10,0.63,No,No
Saudi Arabia,2010,11,3.57,No,No
Saudi Arabia,2010,14,5.00,No,No
Saudi Arabia,2010,15,5.00,No,No
Saudi Arabia,2010,16,5.00,No,No
Saudi Arabia,2010,17,4.20,No,No
Saudi Arabia,2010,18,7.77,No,No
Saudi Arabia,2010,19,5.46,No,No
Saudi Arabia,2010,20,5.00,No,No
Saudi Arabia,2010,22,4.75,No,No
Saudi Arabia,2010,24,100.00,No,No
Saudi Arabia,2010,30,0.00,No,No
Saudi Arabia,2010,40,5.31,No,No
Saudi Arabia,2010,47,5.00,No,No
Saudi Arabia,2010,72,5.00,No,No
Saudi Arabia,2010,73,5.00,No,No
Saudi Arabia,2010,87,5.73,No,No
Saudi Arabia,2010,94,10.63,No,No
Saudi Arabia,2010,95,5.11,No,No
Russia,2020,02,15.68,No,No
Russia,2020,07,11.28,No,No
Russia,2020,08,4.80,No,No
Russia,2020,09,3.97,No,No
Russia,2020,10,5.19,No,No
Russia,2020,11,9.42,No,No
Russia,2020,14,10.10,No,No
Russia,2020,15,8.70,No,No
Russia,2020,16,9.48,No,No
Russia,2020,17,5.33,No,No
Russia,2020,18,3.89,No,No
Russia,2020,19,10.69,No,No
Russia,2020,20,6.84,No,No
Russia,2020,22,10.94,No,No
Russia,2020,24,10.19,No,No
Russia,2020,30,3.12,No,No
Russia,2020,40,5.55,No,No
Russia,2020,47,6.55,No,No
Russia,2020,72,4.60,No,No
Russia,2020,73,9.46,No,No
Russia,2020,87,8.33,No,No
Russia,2020,94,7.83,No,No
Russia,2020,95,8.24,No,No
Russia,2019,02,20.68,No,No
Russia,2019,07,11.28,No,No
Russia,2019,08,4.80,No,No
Russia,2019,09,3.97,No,No
Russia,2019,10,5.19,No,No
Russia,2019,11,9.42,No,No
Russia,2019,14,10.10,No,No
Russia,2019,15,8.70,No,No
Russia,2019,16,9.48,No,No
Russia,2019,17,5.33,No,No
Russia,2019,18,3.89,No,No
Russia,2019,19,10.69,No,No
Russia,2019,20,6.84,No,No
Russia,2019,22,10.94,No,No
Russia,2019,24,10.19,No,No
Russia,2019,30,3.12,No,No
Russia,2019,40,5.55,No,No
Russia,2019,47,6.55,No,No
Russia,2019,72,4.60,No,No
Russia,2019,73,9.46,No,No
Russia,2019,87,8.38,No,No
Russia,2019,94,7.83,No,No
Russia,2019,95,8.24,No,No
Russia,2018,02,20.68,No,No
Russia,2018,07,11.50,No,No
Russia,2018,08,4.91,No,No
Russia,2018,09,3.97,No,No
Russia,2018,10,5.57,No,No
Russia,2018,11,9.42,No,No
Russia,2018,14,10.10,No,No
Russia,2018,15,8.78,No,No
Russia,2018,16,10.85,No,No
Russia,2018,17,5.45,No,No
Russia,2018,18,4.80,No,No
Russia,2018,19,10.69,No,No
Russia,2018,20,6.67,No,No
Russia,2018,22,12.41,No,No
Russia,2018,24,10.19,No,No
Russia,2018,30,3.66,No,No
Russia,2018,40,5.52,No,No
Russia,2018,47,7.27,No,No
Russia,2018,72,4.55,No,No
Russia,2018,73,9.66,No,No
Russia,2018,87,6.91,No,No
Russia,2018,94,7.95,No,No
Russia,2018,95,8.68,No,No
Russia,2017,02,20.68,No,No
Russia,2017,07,11.50,No,No
Russia,2017,08,4.91,No,No
Russia,2017,09,3.97,No,No
Russia,2017,10,5.57,No,No
Russia,2017,11,9.42,No,No
Russia,2017,14,10.10,No,No
Russia,2017,15,8.78,No,No
Russia,2017,16,10.85,No,No
Russia,2017,17,5.45,No,No
Russia,2017,18,4.80,No,No
Russia,2017,19,10.69,No,No
Russia,2017,20,6.67,No,No
Russia,2017,22,12.41,No,No
Russia,2017,24,10.19,No,No
Russia,2017,30,3.66,No,No
Russia,2017,40,5.52,No,No
Russia,2017,47,7.27,No,No
Russia,2017,72,4.55,No,No
Russia,2017,73,9.66,No,No
Russia,2017,87,6.91,No,No
Russia,2017,94,7.95,No,No
Russia,2017,95,8.68,No,No
Russia,2016,02,20.68,No,No
Russia,2016,07,11.50,No,No
Russia,2016,08,4.91,No,No
Russia,2016,09,3.97,No,No
Russia,2016,10,5.57,No,No
Russia,2016,11,9.42,No,No
Russia,2016,14,10.10,No,No
Russia,2016,15,8.78,No,No
Russia,2016,16,10.85,No,No
Russia,2016,17,5.45,No,No
Russia,2016,18,4.80,No,No
Russia,2016,19,10.69,No,No
Russia,2016,20,6.67,No,No
Russia,2016,22,12.41,No,No
Russia,2016,24,10.19,No,No
Russia,2016,30,3.66,No,No
Russia,2016,40,5.52,No,No
Russia,2016,47,7.27,No,No
Russia,2016,72,4.55,No,No
Russia,2016,73,9.66,No,No
Russia,2016,87,6.91,No,No
Russia,2016,94,7.95,No,No
Russia,2016,95,8.68,No,No
Russia,2015,02,20.68,No,No
Russia,2015,07,12.38,No,No
Russia,2015,08,5.00,No,No
Russia,2015,09,3.91,No,No
Russia,2015,10,5.68,No,No
Russia,2015,11,9.54,No,No
Russia,2015,14,10.85,No,No
Russia,2015,15,9.19,No,No
Russia,2015,16,11.82,No,No
Russia,2015,17,5.61,No,No
Russia,2015,18,4.82,No,No
Russia,2015,19,11.23,No,No
Russia,2015,20,7.31,No,No
Russia,2015,22,13.91,No,No
Russia,2015,24,11.34,No,No
Russia,2015,30,4.69,No,No
Russia,2015,40,5.58,No,No
Russia,2015,47,7.26,No,No
Russia,2015,72,4.55,No,No
Russia,2015,73,10.68,No,No
Russia,2015,87,7.17,No,No
Russia,2015,94,8.71,No,No
Russia,2015,95,9.80,No,No
Russia,2014,02,20.68,No,No
Russia,2014,07,13.61,No,No
Russia,2014,08,5.33,No,No
Russia,2014,09,4.09,No,No
Russia,2014,10,5.77,No,No
Russia,2014,11,9.61,No,No
Russia,2014,14,11.55,No,No
Russia,2014,15,9.53,No,No
Russia,2014,16,12.86,No,No
Russia,2014,17,5.76,No,No
Russia,2014,18,4.85,No,No
Russia,2014,19,12.18,No,No
Russia,2014,20,8.13,No,No
Russia,2014,22,15.53,No,No
Russia,2014,24,11.13,No,No
Russia,2014,30,5.78,No,No
Russia,2014,40,5.97,No,No
Russia,2014,47,7.26,No,No
Russia,2014,72,4.55,No,No
Russia,2014,73,12.09,No,No
Russia,2014,87,7.59,No,No
Russia,2014,94,9.49,No,No
Russia,2014,95,10.87,No,No
Russia,2013,02,15.91,No,No
Russia,2013,07,14.85,No,No
Russia,2013,08,5.75,No,No
Russia,2013,09,4.43,No,No
Russia,2013,10,4.77,No,No
Russia,2013,11,10.00,No,No
Russia,2013,14,13.00,No,No
Russia,2013,15,9.75,No,No
Russia,2013,16,14.35,No,No
Russia,2013,17,5.45,No,No
Russia,2013,18,5.09,No,No
Russia,2013,19,13.75,No,No
Russia,2013,20,9.45,No,No
Russia,2013,22,17.19,No,No
Russia,2013,24,11.67,No,No
Russia,2013,30,6.97,No,No
Russia,2013,40,6.37,No,No
Russia,2013,47,7.44,No,No
Russia,2013,72,4.55,No,No
Russia,2013,73,13.51,No,No
Russia,2013,87,8.07,No,No
Russia,2013,94,9.91,No,No
Russia,2013,95,11.95,No,No
Russia,2012,02,6.50,No,No
Russia,2012,07,14.85,No,No
Russia,2012,08,5.88,No,No
Russia,2012,09,4.43,No,No
Russia,2012,10,4.77,No,No
Russia,2012,11,10.00,No,No
Russia,2012,14,13.00,No,No
Russia,2012,15,9.87,No,No
Russia,2012,16,14.35,No,No
Russia,2012,17,5.45,No,No
Russia,2012,18,6.11,No,No
Russia,2012,19,13.75,No,No
Russia,2012,20,9.23,No,No
Russia,2012,22,17.44,No,No
Russia,2012,24,11.67,No,No
Russia,2012,30,7.27,No,No
Russia,2012,40,5.71,No,No
Russia,2012,47,7.44,No,No
Russia,2012,72,5.44,No,No
Russia,2012,73,14.17,No,No
Russia,2012,87,8.97,No,No
Russia,2012,94,9.91,No,No
Russia,2012,95,12.10,No,No
Russia,2011,02,5.56,No,No
Russia,2011,07,14.08,No,No
Russia,2011,08,5.76,No,No
Russia,2011,09,4.26,No,No
Russia,2011,10,1.67,No,No
Russia,2011,11,9.84,No,No
Russia,2011,14,13.00,No,No
Russia,2011,15,9.70,No,No
Russia,2011,16,13.50,No,No
Russia,2011,17,5.45,No,No
Russia,2011,18,6.11,No,No
Russia,2011,19,13.75,No,No
Russia,2011,20,9.58,No,No
Russia,2011,22,17.44,No,No
Russia,2011,24,10.28,No,No
Russia,2011,30,7.29,No,No
Russia,2011,40,5.78,No,No
Russia,2011,47,7.44,No,No
Russia,2011,72,5.46,No,No
Russia,2011,73,14.19,No,No
Russia,2011,87,9.09,No,No
Russia,2011,94,9.97,No,No
Russia,2011,95,11.98,No,No
Russia,2010,02,5.56,No,No
Russia,2010,07,14.82,No,No
Russia,2010,08,5.76,No,No
Russia,2010,09,4.26,No,No
Russia,2010,10,4.58,No,No
Russia,2010,11,10.00,No,No
Russia,2010,14,13.00,No,No
Russia,2010,15,9.73,No,No
Russia,2010,16,13.50,No,No
Russia,2010,17,5.45,No,No
Russia,2010,18,6.11,No,No
Russia,2010,19,13.75,No,No
Russia,2010,20,9.58,No,No
Russia,2010,22,17.50,No,No
Russia,2010,24,10.28,No,No
Russia,2010,30,7.40,No,No
Russia,2010,40,6.47,No,No
Russia,2010,47,7.44,No,No
Russia,2010,72,5.46,No,No
Russia,2010,73,14.20,No,No
Russia,2010,87,9.11,No,No
Russia,2010,94,9.97,No,No
Russia,2010,95,11.98,No,No
Peru,2020,02,5.89,Yes,No
Peru,2020,07,2.46,Yes,No
Peru,2020,08,5.63,Yes,No
Peru,2020,09,1.71,Yes,No
