boosting_type,feature_fraction,force_col_wise,learning_rate,max_depth,min_sum_hessian_in_leaf,num_leaves,reg_alpha,reg_lambda,subsample,loss,iteration
gbdt,0.6129916448619376,+,0.06435993397955857,13,0,32,0.3198458316090937,0.8733304259126992,0.7772863464005109,393.4714506613703,111
gbdt,0.727293632521681,+,0.28138068058976895,9,0,58,0.1045785270427198,0.9853481700146091,0.73222984756419,393.54449462995245,129
gbdt,0.7517421094986119,+,0.3385376288898466,9,0,108,0.30570960269992287,0.9192250258035397,0.6993698572394205,393.9902355646307,144
gbdt,0.7376084848601973,+,0.3929464269846525,14,0,78,0.4199152423130192,0.8395650720442873,0.5282682850793623,394.0207094361411,106
gbdt,0.6872077775603649,+,0.06276298838684935,8,0,66,0.4154997298071067,0.40199907453603884,0.8797079268056908,394.0371574884782,235
gbdt,0.6731148673863756,+,0.025682882086955416,13,0,54,0.18880728202010277,0.8249786016163764,0.7446777336901346,394.0517109209827,153
gbdt,0.7787835893031426,+,0.0239506661690059,9,0,113,0.2046614034071873,0.3349355587254862,0.8144914087922072,394.0862239212062,288
gbdt,0.620967152140906,+,0.3686041550239847,14,0,134,0.4201090301753674,0.3099546989299131,0.3829659999245133,394.290972690148,58
gbdt,0.6558138818308705,+,0.37493617642075966,9,0,57,0.62092224218056,0.4819943309647641,0.7398307611573381,394.29389596810887,50
gbdt,0.664220042814356,+,0.23426465760835377,8,0,96,0.17922967326325404,0.907418080411845,0.893088553370632,394.62632468558286,171
gbdt,0.5053757771341021,+,0.016870329964132545,14,0,151,0.06264566174202332,0.018736051259382297,0.6847150446710345,394.6869944799114,279
gbdt,0.6837284297515449,+,0.10550981792751621,7,0,109,0.8654901160591448,0.797581512307805,0.8581837357860177,394.805380176516,99
gbdt,0.7872528853737576,+,0.09959851063729831,7,0,158,0.29303942995089466,0.8577309373595382,0.9222225954923525,395.110316091005,183
gbdt,0.7673375201621625,+,0.028934554407796475,8,0,130,0.7454486054321673,0.7309602892682504,0.6443810053654999,395.43790708693314,133
gbdt,0.6812994540737419,+,0.2163016670092339,7,0,187,0.22839803252084417,0.6572608706015011,0.9629059665012967,395.6154799182455,217
gbdt,0.6529570881440325,+,0.00976459325792345,11,0,183,0.6724417865833268,0.9567871587513646,0.6320330552887242,395.7014237329187,196
gbdt,0.5349891804468321,+,0.02328608589446311,10,0,116,0.1944749106232517,0.6344538933679673,0.6042997651534324,395.72655243246544,134
gbdt,0.7280971553844583,+,0.011334891681461368,14,0,84,0.2598003183971449,0.7472352141308616,0.5904855082727067,395.7369772786624,210
gbdt,0.7561281138617002,+,0.008290100645196382,14,0,120,0.4296055240752772,0.7787706640339559,0.7718602198432245,395.77464772728086,218
gbdt,0.5204364485247939,+,0.01335685068550499,14,0,173,0.3524146564289359,0.5369489664467777,0.8541771406609785,395.7910779381671,234
gbdt,0.7590456915254226,+,0.06631116281201407,7,0,165,0.23796118889033765,0.27368399625542233,0.779979019261745,395.9937787079865,291
gbdt,0.7765127438311296,+,0.006649130509561223,14,0,143,0.9804900111689586,0.2641217603006051,0.8278497165756815,396.1662258668164,47
gbdt,0.7389491575073084,+,0.027788919696650892,8,0,124,0.6140262515182406,0.02594150400375718,0.7481084451133283,396.1675108087336,257
gbdt,0.7558438131957914,+,0.03023262743515822,14,0,34,0.43446522652512165,0.3340596101056523,0.6743188401198806,396.17338109053367,194
gbdt,0.731687070591943,+,0.010309146923342675,12,0,101,0.659777669332275,0.9382714627412074,0.6819187866056162,396.3494977201365,116
gbdt,0.7822792839235002,+,0.01865847914951803,14,0,47,0.07148443016043834,0.4049688532299755,0.6668174899178384,396.3790916857143,296
gbdt,0.715812927697206,+,0.03448888071914941,10,0,40,0.3584815225733641,0.8791358871980453,0.5542421671657948,396.3810053993948,12
gbdt,0.7728131687965352,+,0.021682088067438727,14,0,43,0.15365396673106957,0.3689530454672003,0.7191645763420778,396.6296674658659,300
gbdt,0.7406930092624434,+,0.4535262066426701,13,0,89,0.33275449714795824,0.4172465850851772,0.8354966952322904,396.7361533956546,86
gbdt,0.6314698539162154,+,0.4833818991107337,11,0,197,0.4494224965292129,0.33453512946669084,0.8626430811340478,396.9897504434169,28
gbdt,0.7158834234377193,+,0.02035178341052078,10,0,62,0.584153091270998,0.8871343801385322,0.6448953901301778,397.1464595149012,220
gbdt,0.6600334455832018,+,0.012237035597957607,14,0,81,0.287368835162322,0.6088951920225713,0.7857873523048924,397.2102830728815,77
gbdt,0.7064167792490809,+,0.05657905329799015,7,0,138,0.6000047757589173,0.6082305629997651,0.7565347854025275,397.3346893489321,199
gbdt,0.7330759395753066,+,0.5359355850702773,13,0,173,0.2593599147761353,0.06615177583918708,0.6425148729290553,397.3942172004181,39
gbdt,0.7964113899647474,+,0.007406590690432981,12,0,123,0.4891014187713032,0.41547400891680114,0.696430465449662,397.4734873928349,63
gbdt,0.7111473076884206,+,0.1448850381270059,6,0,163,0.37944345683295744,0.8121329897785279,0.7408350844961855,397.607159661969,122
gbdt,0.7882743388722047,+,0.04495789896829487,7,0,179,0.11429323512785786,0.8662778862099723,0.7565070931814181,397.9438549066887,84
gbdt,0.745761280468064,+,0.028338839513378004,8,0,72,0.3577699044865466,0.9356432819126523,0.8174385420402964,398.0505966563471,219
gbdt,0.7788367545584048,+,0.010640537723732394,14,0,63,0.11761835641467638,0.4238804268947829,0.794989649002051,398.180801772468,284
gbdt,0.7467436110590395,+,0.583529947303925,13,0,118,0.16388560492190357,0.7209887323511764,0.7632468943821432,398.210128747844,185
gbdt,0.7110960955817345,+,0.007958163686588958,13,0,103,0.7534165550702853,0.5119198753896488,0.9089783554603312,398.2517024837551,92
gbdt,0.7639117037641386,+,0.039970085304032954,7,0,150,0.10284340157072452,0.3563345062792997,0.7804111550966185,398.3891579559133,167
gbdt,0.7492496707352627,+,0.16144525475389304,6,0,97,0.4398949287894909,0.36375013447969795,0.5649607907299051,398.4038466717559,107
gbdt,0.6830523489035365,+,0.021128591701366217,8,0,141,0.23945845283560607,0.09639489108052579,0.7796965793873256,398.4827770234847,87
gbdt,0.788990055808634,+,0.008085581095979665,10,0,149,0.3794980517986644,0.17063235853294356,0.6131059707437225,398.720570305302,294
gbdt,0.7486652008987169,+,0.019405011586698155,8,0,115,0.5508063468849346,0.6562277274070368,0.7638591948259363,398.7366133961157,72
gbdt,0.6370825670230985,+,0.2161769837320269,6,0,33,0.20737956738147467,0.6876067529974234,0.8756434377302073,398.7675687079207,76
gbdt,0.5153403661031155,+,0.32581367701603875,7,0,59,0.9200092264373162,0.5434030676903124,0.5268419875990615,398.8439398786181,9
gbdt,0.7127594454751168,+,0.4914455124967971,8,0,52,0.5360178430744542,0.6723177366859185,0.6882899533414477,398.9669237247156,203
gbdt,0.7680650255709507,+,0.009570236149574425,13,0,68,0.19755177998371912,0.08941385013021291,0.7479159268261844,399.0336822703198,31
gbdt,0.6674718280353908,+,0.009358196378692658,14,0,92,0.4682577482865873,0.9301703083679734,0.5769114015008757,399.0586292953405,45
gbdt,0.7746058204817532,+,0.040082901558576994,7,0,136,0.3072581638887394,0.8814784176329411,0.8901991171408408,399.1439651589613,13
gbdt,0.7086646832563205,+,0.03903359368600546,7,0,174,0.17008252842027055,0.9538264275343316,0.8296515732324218,399.44644045473495,231
gbdt,0.7174032742900895,+,0.13615671181153996,6,0,167,0.06032391984645788,0.46908183198433373,0.6531454997091315,399.8840696402042,89
gbdt,0.7995167243767888,+,0.03167809364933997,7,0,191,0.6509813636148132,0.07371407732337806,0.5505519503662593,400.1292413245503,248
gbdt,0.5824144546506252,+,0.005803136333449212,14,0,194,0.8178300196637514,0.003630307254743226,0.7050650353598693,400.1988039532124,11
